discount_id,name,discount_percent,date_created,start_date,end_date,in_use,product_id,vendor_id
773,flash sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,265675,1
774,flash sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,252991,2
775,sale,9,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,90142,1
776,sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,187663,1
777,flash sale,3,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,142963,1
778,sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,83465,2
779,flash sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,25246,2
780,sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,353538,2
781,sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,273068,1
782,flash sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,220319,1
783,flash sale,9,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,105367,2
784,sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,19000,1
785,sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,91314,1
786,sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,269442,1
787,flash sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,197197,1
788,sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,176659,1
789,flash sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,271171,2
790,flash sale,3,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,148011,1
791,flash sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,199611,2
792,sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,278055,1
793,sale,9,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,175958,1
794,flash sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,179341,1
795,sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,199336,2
796,flash sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,123196,2
797,flash sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,96599,1
798,sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,142400,1
799,sale,9,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,218475,1
800,flash sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,230039,1
801,flash sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,177154,2
802,flash sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,256529,1
803,flash sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,235361,1
804,sale,9,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,148133,1
805,flash sale,9,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,221237,2
806,flash sale,3,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,86419,2
807,flash sale,3,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,49543,1
808,flash sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,202911,1
809,flash sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,229758,1
810,flash sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,134231,2
811,sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,212918,2
812,sale,3,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,97197,1
813,flash sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,25028,1
814,flash sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,268827,2
815,flash sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,230939,1
816,sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,274584,1
817,flash sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,168580,2
818,flash sale,9,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,145881,1
819,flash sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,24296,2
820,sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,251199,1
821,flash sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,222768,2
822,sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,194349,2
823,flash sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,175965,2
824,flash sale,9,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,20594,2
825,sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,195593,1
826,sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,143891,2
827,sale,9,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,59217,1
828,flash sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,250496,2
829,flash sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,236561,2
830,sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,191179,1
831,flash sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,81359,1
832,flash sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,90503,2
833,flash sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,133100,2
834,sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,59160,1
835,flash sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,229919,1
836,sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,280153,1
837,flash sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,158100,2
838,sale,3,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,107668,2
839,flash sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,266676,2
840,flash sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,175322,2
841,sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,228316,1
842,sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,126956,1
843,flash sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,22406,2
844,flash sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,96936,1
845,sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,143017,1
846,sale,9,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,234151,1
847,sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,86175,1
848,sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,100709,2
849,sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,23429,2
850,flash sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,13199,2
851,flash sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,191475,2
852,flash sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,36108,1
853,sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,60819,2
854,sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,213980,2
855,sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,125052,1
856,flash sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,199021,2
857,flash sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,51579,2
858,sale,3,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,201822,1
859,sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,261026,1
860,sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,173827,1
861,sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,134460,2
862,flash sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,128096,2
863,sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,283725,2
864,flash sale,3,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,193504,2
865,flash sale,9,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,236760,2
866,sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,51605,2
867,flash sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,236699,2
868,sale,9,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,215514,1
869,flash sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,190577,1
870,sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,103074,1
871,flash sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,236087,1
872,flash sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,179219,2
873,flash sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,365781,2
874,sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,90154,2
875,flash sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,212073,2
876,flash sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,97660,1
877,sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,268174,1
878,flash sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,195198,1
879,sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,161471,2
880,sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,31780,1
881,sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,202891,2
882,sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,24769,2
883,flash sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,150809,1
884,flash sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,373480,1
885,flash sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,195559,2
886,flash sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,144410,1
887,sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,44650,1
888,flash sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,96927,1
889,flash sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,141940,2
890,sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,51672,1
891,flash sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,199299,2
892,flash sale,3,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,191358,1
893,sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,204438,2
894,sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,284508,2
895,flash sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,90514,2
896,flash sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,195154,2
897,flash sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,149438,1
898,sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,236604,1
899,flash sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,174564,2
900,sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,250807,2
901,sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,149984,1
902,flash sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,148149,2
903,sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,118505,2
904,flash sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,75470,2
905,sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,200596,1
906,flash sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,97256,1
907,flash sale,3,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,164152,2
908,sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,182078,1
909,flash sale,9,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,217032,1
910,flash sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,154707,2
911,flash sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,230491,2
912,flash sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,165034,2
913,sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,226015,2
914,flash sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,51603,1
915,flash sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,370863,2
916,flash sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,195782,1
917,sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,140148,1
918,flash sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,375708,2
919,sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,36862,1
920,sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,354280,1
921,flash sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,143405,1
922,flash sale,9,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,141322,1
923,flash sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,19239,2
924,sale,3,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,268855,2
925,sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,97010,2
926,sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,24099,1
927,flash sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,89232,1
928,flash sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,85784,1
929,flash sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,56667,2
930,sale,3,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,135670,2
931,sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,72296,1
932,sale,3,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,236631,1
933,sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,32025,1
934,flash sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,187231,2
935,sale,9,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,220537,1
936,flash sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,60776,2
937,flash sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,12097,2
938,flash sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,104903,1
939,sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,23213,2
940,flash sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,32292,1
941,flash sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,99600,2
942,flash sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,100588,1
943,flash sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,24555,1
944,sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,207722,2
945,flash sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,213189,2
946,sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,214020,2
947,sale,9,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,251921,2
948,sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,53890,2
949,flash sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,91502,2
950,flash sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,208216,1
951,sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,101683,2
952,sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,219428,1
953,flash sale,3,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,235681,2
954,sale,3,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,340383,1
955,flash sale,9,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,24903,2
956,sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,703,1
957,sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,283034,2
958,flash sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,234781,2
959,flash sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,277588,2
960,sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,166236,2
961,flash sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,102766,2
962,flash sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,124334,1
963,sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,206333,2
964,sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,20961,1
965,sale,9,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,161249,1
966,flash sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,133119,2
967,sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,235039,1
968,sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,23310,2
969,sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,225783,2
970,flash sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,168829,2
971,sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,172676,1
972,sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,384428,1
973,sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,96630,2
974,flash sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,168993,2
975,flash sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,55015,1
976,sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,280479,2
977,sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,259942,2
978,sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,181353,2
979,flash sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,24469,2
980,flash sale,3,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,144904,2
981,flash sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,124726,2
982,sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,90389,2
983,sale,9,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,197403,1
984,flash sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,187366,1
985,sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,262768,2
986,flash sale,9,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,280897,1
987,flash sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,38500,2
988,flash sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,149259,2
989,flash sale,3,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,184440,1
990,flash sale,3,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,266100,2
991,flash sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,39180,1
992,sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,103679,2
993,flash sale,3,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,97760,1
994,flash sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,86634,1
995,flash sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,267636,1
996,sale,3,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,82262,1
997,flash sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,26524,1
998,sale,9,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,199075,1
999,sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,180346,2
1000,sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,235094,2
1001,flash sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,66312,2
1002,flash sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,140303,2
1003,sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,41662,2
1004,flash sale,9,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,23516,1
1005,sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,377520,2
1006,sale,3,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,248243,2
1007,flash sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,220122,2
1008,sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,46504,1
1009,flash sale,5,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,22395,2
1010,flash sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,103750,2
1011,sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,99079,1
1012,flash sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,155643,2
1013,flash sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,222388,1
1014,flash sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,1151687,2
1015,flash sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,158061,2
1016,flash sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,179685,1
1017,flash sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,217709,2
1018,flash sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,66136,1
1019,sale,10,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,198732,1
1020,sale,6,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,286545,2
1021,flash sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,181492,2
1022,sale,8,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,58875,2
1023,flash sale,9,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,186103,2
1024,sale,3,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,216509,2
1025,flash sale,7,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,89378,2
1026,flash sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,218254,2
1027,flash sale,4,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,209365,1
1028,flash sale,3,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,210985,2
1029,flash sale,2,2024-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,True,277927,2
